_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_topics_is_this_review_about,what_topics_is_this_review_about:confidence,comment,id,industry,normalized_rating,what_topics_is_this_review_about_gold
929645341,false,finalized,3,4/9/2016 18:31:19,bedside_manner,1.0,Answer my question took his time. Good bed side manners,SURVEY_09149227094477472dc5567094a2ece6_456f97fda867e4bbea82fda967ab3883,,0.8,
929645342,false,finalized,4,4/9/2016 18:37:35,"bedside_manner
doctor_competence","0.7346
0.5193","Dr. Gonzalez is knowledgeable, personable, and patient.",SURVEY_5b2f2fb88d097c2f29ecb6fc7e6eb071_9c2b0add740042d2d7db09230058c86e,,1.0,
929645343,false,finalized,4,4/9/2016 18:12:44,"bedside_manner
doctor_competence","1.0
0.4772",Dr. Greiner has an excellent bedside manner in addition to being a great physician.,SURVEY_8385aaacfe43bf6ce9759cdd9126beb0_1c195c7ed97f6a0199e548d958a3f92e,,1.0,
929645344,false,finalized,3,4/9/2016 17:47:09,bedside_manner,1.0,"Answers all of our questions, easy to communicate with",SURVEY_8385aaacfe43bf6ce9759cdd9126beb0_824d79b040e50acc316ac55a08dfadaf,,1.0,
929645345,false,finalized,6,4/9/2016 18:17:09,"wait_time
getting_an_appointment","0.5019
0.501","appointment 10:30 am, came at 10:10, waited 1h because everyone get sick and dr. lee is seeing more patients. called 2 weeks ago when get sick and I couldn't get appointment because dr was booked. how come some peaple have more privileges than others. if wait time repeat again, I will change doctor. if doctor wants to see extra patients, should take appointment patients first. I've made appointment 1 month ago.",KIOSK_16a5b1be1986c5598b759e673c03e385_8a2ac8547aeaea93c351a4063af27d65,,0.2,
929645346,false,finalized,4,4/9/2016 18:22:12,bedside_manner,0.7597,I was very happy with Dr. Metersky's level of interest in my case.,SURVEY_38c8e37de8add6b96e85372367914405_d7c80c473265a34019ae6d1e0dd1691c,,1.0,
929645347,false,finalized,5,4/9/2016 18:51:34,"bedside_manner
wait_time","0.8135
0.406","Very pleasant, time was excellent.  Wendy is excellent as well!",SURVEY_100ff08b310cdd59dc5c48b5ff51c099_10e6b5d697f9bfbab5c028391599641b,,1.0,
929645348,false,finalized,5,4/9/2016 18:10:40,staff,0.6237,"Becky in the front office was efficient and courteous, Dr was great and Yvonne very helpful",SURVEY_536f1b68695ef168ef1d473cc39e133a_9439bca5cbeddc3d34e94d092ef9307c,,1.0,
929645349,false,finalized,5,4/9/2016 18:01:30,bedside_manner,0.8013,"Through explanation of what is my situation with my hemorrhids. Received a prescription that will help me.
.",SURVEY_09149227094477472dc5567094a2ece6_7f0a66df28a193d07f5b442ecb7bc76c,,1.0,
929645350,false,finalized,4,4/9/2016 17:45:44,"staff
bedside_manner","0.7698
0.4575","The front office staff is completely disorganized so when I call Dr. Roth and she doesn't call me back I have no idea who's fault that is. Dr. Roth admits she's lousy with e-mail so who knows. Dr. Roth is an alarmist, yet she is lousy at following up for things like scheduling a certain test. She is very textbook so she comes off as being more concerned with CYA rather than really absorbing the situation and cause/effect. Yes, like the other reviewers said, she recalls everything about my daughter, who has ADHD, but I don't have the trust in her that I should with a doctor. I feel like I have to be careful with everything I say because she will take it to the extreme. She has brought me to tears on several occasions because she panics - most everything is a crisis to her - and she's typically incorrect in her thinking. My daughter's therapist even volunteered that observation with me. She felt Dr. Roth was way over the top to the point of annoying. I know people that have taken their kids elsewhere because they're not happy with this practice and I plan to do the same.",VITALS.QyPT0W5TzRVasZTocdMa3w.qmGETqn56_Xh5YDlzqi4yA,,0.2,
929645351,false,finalized,6,4/9/2016 18:15:05,doctor_competence,0.6657,Please do not seek medical care from this doctor. He is not right in the head.,VITALS._ibkTIr5l1trOMmJwHep8w.E63bmONJCD4qv0ukJMxA2A,,0.2,
929645352,false,finalized,4,4/9/2016 18:31:19,cleanliness,0.7652,"I was given a 1:00 appointment with Dr G Carreon. I arrived a few minutes early (I was a new patient) and the place was filthy! It was dirty, boxes and trash were all over the place no waiting chairs so I decided they were moving. When I went to #305 (Dr Carreon's office) there was paper over the window and there were people talking behind the door. At no time did any one come out and say it will be just a few minutes. At 1:15 I knocked on the door and there was laughter. Some one came by for immrigration papers and the door was opened a ""slit"" and papers were handed out and no one checked the ID of the person recieving the papers. There were no waiting chairs anywhere so finally I got the clue and left. It was quite obvious that this was a second rate doctor's office and I made a major mistake in picking this person. Is this still America or what? What kind of Doctor makes an appointment with a patient and then by her actions says oh well, let's party first? Very, very unprofessional! My God! I still can't believe this.",VITALS.JB5iq7MvXxkto8GxXn4A8A.5Lpq2MVQem1bPrtyTZOa6Q,,0.2,
929645353,false,finalized,4,4/9/2016 17:47:35,bedside_manner,0.7379,It was great.  Dr. Gonzales while doing the procedure she was explaining everything. I felt comfortable.,SURVEY_5b2f2fb88d097c2f29ecb6fc7e6eb071_9eaefa5e4feedb2f3b932ee1943bd529,,1.0,
929645354,false,finalized,4,4/9/2016 18:41:08,"doctor_competence
wait_time","0.7692
0.5215","Dr. Sukineck can write a prescription, but if you are expecting him to diagnose you it's not going to happen. You can tell him what is the problem, and he will ship you out to another Dr., or a Md. If you need him On a Friday forget about it he takes a three day weekend. So On a Thursday if you see you need your med's you won't get them until Monday night or Tuesday. I think he chose being a DO because he won't be bothered !!!! I was in the hosp. Several times, you would think he would come by to see me NO!!!!! No call at home either. He waits until you come in for your next appointment. The wait time is crazy, and he is never busy. He is extreamly over weight, so how does he know about living a healty life???? Not coming back. Don't waste your time. Office is old, and dirty, and out dated too. Not a pleasant experience at all. See a MD. That's where he is going to send you anyway!!!!!",VITALS.whb8bcuz7JNOmGA8gwLsQg.Y8bKuQaUizR6Wu0k2OxNgA,,0.2,
929645355,false,finalized,3,4/9/2016 18:22:12,staff,1.0,Love this staff & Dr King. I always feel like a human being here.,SURVEY_7b16fd4c8391892a9015aac2153f4f46_65a1d6951fa50d7ee87c10f24b76a569,,1.0,
929645356,false,finalized,4,4/9/2016 18:47:04,bedside_manner,0.7477,"Was hospitalized at Brick Hospital and although requested another doctor in this practice, it was Dedona that I saw. Found her to be abrupt, not easy to talk to, came in the hospital at 6:30 AM and was in such a rush to make rounds, never took any time. Spent 4 days as inpatient and NO TESTING was done. Asked if I could be discharged and she said not till you have an Ultrasound. Took them 2 more days to schedule this test, then it was cancelled abruptly without explanation and I was sent home because they needed the hospital bed. I would NEVER follow up with this group as a patient. And I don't feel comfortable trusting my health to a doctor that evidently does not care about their own health and appearance.",VITALS.GH4isHvFhtS9GAySnrbEdA.SaHwoWAjanFeca9d0IyTjA,,0.2,
929645357,false,finalized,4,4/9/2016 18:17:09,bedside_manner,0.7607,I was happy to finally see a dr and have some one listen.,SURVEY_d4e8d097b45d127b82ddc559acc2c8aa_8518520c31892e4ad9060da73d46691e,,0.8,
929645358,false,finalized,3,4/9/2016 18:00:11,staff,1.0,Great staff always friendly and happy makes one feel welcome keep it up,SURVEY_01ee1eb35cbec5f926362fdfc26ce84a_3a66a3c9290efdfd5858f281a720cdb3,,1.0,
929645359,false,finalized,5,4/9/2016 18:26:43,"doctor_competence
bedside_manner","0.6169
0.4292","Dr Wang is honestly the WORST person, let alone doctor I've ever know . In the midst of a panic attack and nervous episode, I called dr wang for help. She literally yelled at me so loudly that my fianc took the phone to talk to her (because I was hysterical). She told him she was ""suspicious"" of my behavior (I didn't like the meds she had me on as I felt sick and wanted to discuss other options) and tried to send me for a tonix/urine test. There was zero empathy or any kindness. I can honestly say I have never met someone so unprofessional. This is a person that is supposed to help people in crisis!?!?! Needless to say I went to another doctor (one I had been seeing but stopped because of insurance). He had me on the right meds in no time and, as I suspected, the meds she had me on contributed to my anxiety and overall crisis. If I can convince just one person not to see her, then I feel better. No one deserves to be treated like that--let alone from a ""doctor"" who is supposed to be someone you trust when you are at your lowest. She is the definition of ineptitude",U_COMPARE_HEALTH_CARE.wp-PNuVE1wvudzFzrAzPjg.rv-9073691,,0.2,
929645360,false,finalized,3,4/9/2016 18:11:51,doctor_competence,1.0,"I went to see Dr. Mathews for abdominal pain. From the begining, he did not believe my symptoms and told me it was just nerves. I explained that there was bleeding involved and didn't think nerves was the cause. He said that he would order tests and his office would call when the tests were approved for me to take. After not hearing form the office for 2 months, I called about the tests. I was told that the tests were never ordered. In addition, I was told that even if I wanted to see the doctor again, he would not see me.I wish he had told me this at our meeting because I would have spent those 2 months finding a new doctor instead of waiting on this one.",VITALS.ZKj2lzkiBel34aNw1j8FIw.qpbv_-ukLQUPA48rqWZVkA,,0.2,
929645361,false,finalized,4,4/9/2016 18:05:40,getting_an_appointment,1.0,"Yesterday I tried calling to make An appointment with Dr Cohen. What a nightmare! Whenever I dialed 2 for appointments, I would get disconnected. Once I got through and the lady asked me to hold and I held for about 30 minutes and had to hang up and try again. I must have tried to get someone for at least 2 hours until I finally quit. It was awful!",VITALS.7nNwl7G0Yh7M0qlBRAIfNg.1PlbqQtiAgPcekEzUEyC2A,,0.2,
929645362,false,finalized,5,4/9/2016 18:27:57,staff,0.5743,Rude to staff and patients. Lacks ordinary common courtesy. Does not respect other medical staff or consider anyone else's opinion. Find someone else!!,VITALS.MeBIqRSwS6TMxkzWq4jCHA.gapf8B7fR4sE340h9TBkWw,,0.2,
929645363,false,finalized,4,4/9/2016 18:15:11,"staff
responsiveness","1.0
0.5371",This is the most unprofessional staff I have ever encountered. Whenever I have tried to call I am at least on hold for 15 minutes if not longer. Several times the staff cancelled appointments or double booked me. When I finally saw the doctor she reprimanded the staff for their lack of professionalism in front of her patients.,U_COMPARE_HEALTH_CARE.hFrgGP0egmZak497YFW5tw.rv-9034929,,0.2,
929645364,false,finalized,4,4/9/2016 18:49:43,bedside_manner,1.0,"Dr. Cecchi does not seem to have time for anyone except himself. He mistreats his patients and his nurse staff. I wouldn't have believed the lack of courtesy had I not observed it myself. ""Thirty years"" of experience doesn't mean much when a doctor doesn't care about his patients' comfort, concerns, and general well-being. There are plenty of other GREAT physicians in this area, I would not recommend this one at all.",VITALS._ibkTIr5l1trOMmJwHep8w.jMazyXPSdyNKKf3lLY2lsg,,0.2,
929645365,false,finalized,3,4/9/2016 18:25:41,staff,0.7063,I love coming here dr King is great and the staff is so happy.,SURVEY_7b16fd4c8391892a9015aac2153f4f46_7b6f5e31e9c8eb5215cadb208c4a8509,,1.0,
929645366,false,finalized,3,4/9/2016 17:53:47,bedside_manner,1.0,Excellent communication. I feel very confident placing myself in his care.,SURVEY_95f3264be0e33eca18082243d7fef141_2edb047876bfdababf2f8a6aea6613b8,,1.0,
929645367,false,finalized,5,4/9/2016 18:56:19,staff,0.5985,"Evryone was extremely quick and thorough, with fantastic attitudes!",SURVEY_ae6121b8050195c1fd259178c7d6d2f4_412bab3c323131e754722cc51828bb47,,1.0,
929645368,false,finalized,5,4/9/2016 18:16:06,doctor_competence,0.7999,Very pleased with the results of my successful surgery,SURVEY_70d9943aff6f421751db4dace40b88ab_632646b284eb55e85663ad35c810ff3e,,1.0,
929645369,false,finalized,3,4/9/2016 18:47:02,"likely_to_recommend
bedside_manner","1.0
0.6408","This was my first appointment with a neurologist ever. I am a 57 year old Vietnam veteran with nagging injuries due to shrapnel exploding causing it to lodge into different parts of my body. Needless to say I've been to several doctors in my day. My general doctor referred me to a doctor specializing neurology. Zaret was the closest to me distance wise so I figured I would give him a try. Bad idea. Never have I had a doctor speak to me so harshly. I've remember drill sergeants who were more respectful. Didn't spend time with me, actually argued with me about the way I was feeling, yelled at me, and so on. If I didn't have more self pride, I would have thrown him out of the room just as fast as I about walked out. Never will I go back to Bruce Zaret nor will I EVER recommend him to anyone else. Good luck and keep searching for a better doctor. Whoever wrote that Zaret was excellent must be related or must be Zaret himself.",VITALS.tL8XXweWIso_AY4sVK-E_g.-dafi-MBKdHHI5pBXkbZUA,,0.2,
929645370,false,finalized,4,4/9/2016 18:13:45,bedside_manner,0.7633,Dr. King has always been extremely caring and very down to earth; something that is hard to find in physicians now a days. I always recommend others to come see him.m,SURVEY_7b16fd4c8391892a9015aac2153f4f46_85d4df82d8be5f6ce8277e53d35d4752,,1.0,
929645371,false,finalized,5,4/9/2016 18:47:18,doctor_competence,0.6099,"Initial consult but impressed with overall knowledge, thoroughness. Look forward to long term care.",SURVEY_83690081290f8769be25583d6d2c9cbd_42f39a5ff83dc35ea7c194033c613894,,1.0,
